timestamp,temperatura,umidade,soil_moisture,aquecedor,ventilador,pump,alarm
2025-10-26T13:15:33.964967,25.03,61.41,47.72,0,0,0,
2025-10-26T13:15:34.739464,24.26,58.95,47.71,0,0,0,
2025-10-26T13:15:34.965794,25.09,61.34,47.71,0,0,0,
2025-10-26T13:15:35.741605,24.16,58.86,47.7,0,0,0,
2025-10-26T13:15:35.967390,24.99,61.18,47.7,0,0,0,
2025-10-26T13:15:36.742821,24.2,58.83,47.69,0,0,0,
2025-10-26T13:15:36.968815,25.05,61.19,47.69,0,0,0,
2025-10-26T13:15:37.743785,24.23,58.96,47.68,0,0,0,
2025-10-26T13:15:37.969652,24.96,61.04,47.68,0,0,0,
2025-10-26T13:15:38.745516,24.28,58.93,47.67,0,0,0,
2025-10-26T13:15:38.970749,24.88,60.95,47.67,0,0,0,
2025-10-26T13:15:39.747044,24.31,58.82,47.66,0,0,0,
2025-10-26T13:15:39.972162,24.84,60.92,47.66,0,0,0,
2025-10-26T13:15:40.748131,24.23,58.67,47.65,0,0,0,
2025-10-26T13:15:40.974064,24.92,60.9,47.65,0,0,0,
2025-10-26T13:15:41.749976,24.13,58.49,47.64,0,0,0,
2025-10-26T13:15:41.978214,24.96,60.74,47.64,0,0,0,
2025-10-26T13:15:42.751373,24.13,58.65,47.63,0,0,0,
2025-10-26T13:15:42.979552,24.96,60.59,47.63,0,0,0,
2025-10-26T13:15:43.752568,24.03,58.71,47.62,0,0,0,
2025-10-26T13:15:43.981673,25.05,60.71,47.62,0,0,0,
2025-10-26T13:15:44.753653,24.01,58.82,47.61,0,0,0,
2025-10-26T13:15:44.983061,25.07,60.62,47.61,0,0,0,
2025-10-26T13:15:45.754779,23.99,58.78,47.6,0,0,0,
2025-10-26T13:15:45.985098,25.07,60.46,47.6,0,0,0,
2025-10-26T13:15:46.756390,23.96,58.6,47.59,0,0,0,
2025-10-26T13:15:46.987873,25.02,60.39,47.59,0,0,0,
2025-10-26T13:15:47.757826,23.97,58.46,47.58,0,0,0,
2025-10-26T13:15:47.989999,25.06,60.57,47.58,0,0,0,
2025-10-26T13:15:56.138114,25.06,59.97,49.99,0,0,0,
2025-10-26T13:15:56.543981,25.05,60.17,49.99,0,0,0,
2025-10-26T13:15:57.139811,25.07,60.03,49.98,0,0,0,
2025-10-26T13:15:57.545421,25.05,60.03,49.98,0,0,0,
2025-10-26T13:15:58.142090,25.12,60.2,49.97,0,0,0,
2025-10-26T13:15:58.547635,25.06,59.9,49.97,0,0,0,
2025-10-26T13:15:59.143505,25.13,60.21,49.96,0,0,0,
2025-10-26T13:15:59.550238,25.0,59.83,49.96,0,0,0,
2025-10-26T13:16:00.145182,25.2,60.2,49.95,0,0,0,
2025-10-26T13:16:00.552934,25.1,59.76,49.95,0,0,0,
2025-10-26T13:16:01.147186,25.22,60.03,49.94,0,0,0,
2025-10-26T13:16:01.556577,25.07,59.75,49.94,0,0,0,
2025-10-26T13:16:02.150625,25.18,60.06,49.93,0,0,0,
2025-10-26T13:16:02.558096,25.09,59.84,49.93,0,0,0,
2025-10-26T13:16:03.151867,25.23,59.9,49.92,0,0,0,
2025-10-26T13:16:03.559317,25.19,59.82,49.92,0,0,0,
2025-10-26T13:16:04.153178,25.19,60.06,49.91,0,0,0,
2025-10-26T13:16:04.562257,25.17,59.81,49.91,0,0,0,
2025-10-26T13:16:05.154686,25.13,59.95,49.9,0,0,0,
2025-10-26T13:16:05.570621,25.19,59.76,49.9,0,0,0,
2025-10-26T13:16:06.156520,25.12,59.94,49.89,0,0,0,
2025-10-26T13:16:06.573919,25.24,59.74,49.89,0,0,0,
2025-10-26T13:16:07.159280,25.11,59.86,49.88,0,0,0,
2025-10-26T13:16:07.576513,25.23,59.6,49.88,0,0,0,
2025-10-26T13:16:08.161186,25.07,59.91,49.87,0,0,0,
2025-10-26T13:16:08.580885,25.14,59.64,49.87,0,0,0,
2025-10-26T13:16:09.163456,25.09,59.9,49.86,0,0,0,
2025-10-26T13:16:09.584733,25.06,59.59,49.86,0,0,0,
2025-10-26T13:16:10.166887,25.05,59.73,49.85,0,0,0,
2025-10-26T13:16:10.589913,25.04,59.62,49.85,0,0,0,
2025-10-26T13:16:11.168895,24.99,59.59,49.84,0,0,0,
2025-10-26T13:16:11.591081,25.07,59.43,49.84,0,0,0,
2025-10-26T13:16:12.170801,25.03,59.77,49.83,0,0,0,
2025-10-26T13:16:12.592836,25.12,59.46,49.83,0,0,0,
2025-10-26T13:16:13.173096,24.94,59.91,49.82,0,0,0,
2025-10-26T13:16:13.602110,25.12,59.26,49.82,0,0,0,
2025-10-26T13:16:14.175677,24.99,59.88,49.81,0,0,0,
2025-10-26T13:16:14.615976,25.19,59.32,49.81,0,0,0,
2025-10-26T13:16:15.178956,24.93,60.07,49.8,0,0,0,
2025-10-26T13:16:15.618031,25.2,59.37,49.8,0,0,0,
2025-10-26T13:16:16.181550,24.96,60.1,49.79,0,0,0,
2025-10-26T13:16:16.619755,25.2,59.23,49.79,0,0,0,
2025-10-26T13:16:17.183410,25.0,59.93,49.78,0,0,0,
2025-10-26T13:16:17.621536,25.25,59.38,49.78,0,0,0,
2025-10-26T13:16:18.184702,24.97,59.76,49.77,0,0,0,
2025-10-26T13:16:18.624304,25.27,59.26,49.77,0,0,0,
2025-10-26T13:16:19.186218,24.92,59.77,49.76,0,0,0,
2025-10-26T13:16:19.629633,25.36,59.14,49.76,0,0,0,
2025-10-26T13:16:20.187372,24.86,59.78,49.75,0,0,0,
2025-10-26T13:16:20.632172,25.31,59.23,49.75,0,0,0,
2025-10-26T13:16:21.188770,24.96,59.95,49.74,0,0,0,
2025-10-26T13:16:21.633722,25.37,59.31,49.74,0,0,0,
2025-10-26T13:16:22.190352,24.95,59.76,49.73,0,0,0,
2025-10-26T13:16:22.637006,25.35,59.25,49.73,0,0,0,
2025-10-26T13:16:23.192376,24.93,59.92,49.72,0,0,0,
2025-10-26T13:16:23.638751,25.27,59.06,49.72,0,0,0,
2025-10-26T13:16:24.195408,25.03,59.96,49.71,0,0,0,
2025-10-26T13:16:24.640341,25.28,59.04,49.71,0,0,0,
2025-10-26T13:16:25.199021,24.98,59.93,49.7,0,0,0,
2025-10-26T13:16:25.643176,25.29,58.97,49.7,0,0,0,
2025-10-26T13:16:26.200648,25.08,59.81,49.69,0,0,0,
2025-10-26T13:16:26.645371,25.31,59.02,49.69,0,0,0,
2025-10-26T13:16:27.202388,25.13,59.76,49.68,0,0,0,
2025-10-26T13:16:27.648520,25.23,59.03,49.68,0,0,0,
2025-10-26T13:16:28.203567,25.21,59.84,49.67,0,0,0,
2025-10-26T13:16:28.659340,25.3,59.21,49.67,0,0,0,
2025-10-26T13:16:29.206312,25.27,59.91,49.66,0,0,0,
2025-10-26T13:16:29.662728,25.35,59.08,49.66,0,0,0,
2025-10-26T13:16:30.208749,25.3,60.07,49.65,0,0,0,
2025-10-26T13:16:30.664428,25.25,58.91,49.65,0,0,0,
2025-10-26T13:16:31.209842,25.31,60.03,49.64,0,0,0,
2025-10-26T13:16:31.666924,25.29,59.03,49.64,0,0,0,
2025-10-26T13:16:32.211137,25.29,59.85,49.63,0,0,0,
2025-10-26T13:16:32.669995,25.19,59.14,49.63,0,0,0,
2025-10-26T13:16:33.213514,25.26,59.96,49.62,0,0,0,
2025-10-26T13:16:33.671958,25.23,59.09,49.62,0,0,0,
2025-10-26T13:16:34.216450,25.36,59.82,49.61,0,0,0,
2025-10-26T13:16:34.676023,25.15,58.97,49.61,0,0,0,
2025-10-26T13:16:35.219060,25.27,59.8,49.6,0,0,0,
2025-10-26T13:16:35.679672,25.21,58.93,49.6,0,0,0,
2025-10-26T13:16:36.220529,25.27,59.71,49.59,0,0,0,
2025-10-26T13:16:36.681554,25.18,58.75,49.59,0,0,0,
2025-10-26T13:16:37.222187,25.28,59.71,49.58,0,0,0,
2025-10-26T13:16:37.683363,25.24,58.79,49.58,0,0,0,
2025-10-26T13:16:38.223842,25.24,59.58,49.57,0,0,0,
2025-10-26T13:16:38.685366,25.27,58.88,49.57,0,0,0,
2025-10-26T13:16:39.225042,25.25,59.71,49.56,0,0,0,
2025-10-26T13:16:39.687367,25.26,58.82,49.56,0,0,0,
2025-10-26T13:16:40.227090,25.32,59.66,49.55,0,0,0,
2025-10-26T13:16:40.691908,25.3,58.71,49.55,0,0,0,
2025-10-26T13:16:41.229201,25.22,59.49,49.54,0,0,0,
2025-10-26T13:16:41.696054,25.31,58.88,49.54,0,0,0,
2025-10-26T13:16:42.232207,25.3,59.37,49.53,0,0,0,
2025-10-26T13:16:42.700201,25.24,58.75,49.53,0,0,0,
2025-10-26T13:16:43.233661,25.32,59.51,49.52,0,0,0,
2025-10-26T13:16:43.701349,25.28,58.58,49.52,0,0,0,
2025-10-26T13:16:44.234827,25.35,59.62,49.51,0,0,0,
2025-10-26T13:16:44.703628,25.37,58.51,49.51,0,0,0,
2025-10-26T13:16:45.236420,25.37,59.72,49.5,0,0,0,
2025-10-26T13:16:45.708424,25.3,58.63,49.5,0,0,0,
2025-10-26T13:16:46.238097,25.4,59.69,49.49,0,0,0,
2025-10-26T13:16:46.712256,25.26,58.44,49.49,0,0,0,
2025-10-26T13:16:47.240084,25.43,59.6,49.48,0,0,0,
2025-10-26T13:16:47.715004,25.19,58.35,49.48,0,0,0,
2025-10-26T13:16:48.243208,25.36,59.76,49.47,0,0,0,
2025-10-26T13:16:48.716446,25.17,58.48,49.47,0,0,0,
2025-10-26T13:16:49.246607,25.3,59.94,49.46,0,0,0,
2025-10-26T13:16:49.717942,25.23,58.29,49.46,0,0,0,
2025-10-26T13:16:50.261121,25.3,60.09,49.45,0,0,0,
2025-10-26T13:16:50.719297,25.15,58.29,49.45,0,0,0,
2025-10-26T13:16:51.264953,25.33,59.95,49.44,0,0,0,
2025-10-26T13:16:51.720567,25.19,58.28,49.44,0,0,0,
2025-10-26T13:16:52.266634,25.28,59.98,49.43,0,0,0,
2025-10-26T13:16:52.723184,25.13,58.4,49.43,0,0,0,
2025-10-26T13:16:53.268238,25.36,59.95,49.42,0,0,0,
2025-10-26T13:16:53.724668,25.06,58.35,49.42,0,0,0,
2025-10-26T13:16:54.270246,25.32,59.8,49.41,0,0,0,
2025-10-26T13:16:54.729917,25.02,58.39,49.41,0,0,0,
2025-10-26T13:16:55.272285,25.39,59.82,49.4,0,0,0,
2025-10-26T13:16:55.743088,25.01,58.3,49.4,0,0,0,
2025-10-26T13:16:56.277594,25.38,59.8,49.39,0,0,0,
2025-10-26T13:16:56.744469,24.92,58.48,49.39,0,0,0,
2025-10-26T13:16:57.279606,25.46,59.99,49.38,0,0,0,
2025-10-26T13:16:57.746296,24.91,58.54,49.38,0,0,0,
2025-10-26T13:16:58.281041,25.46,59.98,49.37,0,0,0,
2025-10-26T13:16:58.749353,24.95,58.7,49.37,0,0,0,
2025-10-26T13:16:59.283345,25.53,59.87,49.36,0,0,0,
2025-10-26T13:16:59.751686,25.0,58.78,49.36,0,0,0,
2025-10-26T13:17:00.285986,25.55,59.97,49.35,0,0,0,
2025-10-26T13:17:00.754280,25.04,58.9,49.35,0,0,0,
2025-10-26T13:17:01.287686,25.57,59.87,49.34,0,0,0,
2025-10-26T13:17:01.758427,25.09,58.72,49.34,0,0,0,
2025-10-26T13:17:02.289923,25.66,59.76,49.33,0,0,0,
2025-10-26T13:17:02.759627,25.0,58.53,49.33,0,0,0,
2025-10-26T13:17:03.292471,25.73,59.67,49.32,0,0,0,
2025-10-26T13:17:03.763975,25.08,58.63,49.32,0,0,0,
2025-10-26T13:17:04.298504,25.74,59.81,49.31,0,0,0,
2025-10-26T13:17:04.768733,25.09,58.49,49.31,0,0,0,
2025-10-26T13:17:05.301149,25.68,59.96,49.3,0,0,0,
2025-10-26T13:17:05.770703,25.14,58.53,49.3,0,0,0,
2025-10-26T13:17:06.303732,25.69,60.13,49.29,0,0,0,
2025-10-26T13:17:06.772117,25.17,58.39,49.29,0,0,0,
2025-10-26T13:17:07.305723,25.61,60.25,49.28,0,0,0,
2025-10-26T13:17:07.774572,25.22,58.32,49.28,0,0,0,
2025-10-26T13:17:08.312178,25.53,60.25,49.27,0,0,0,
2025-10-26T13:17:08.777274,25.29,58.26,49.27,0,0,0,
2025-10-26T13:17:09.317779,25.62,60.21,49.26,0,0,0,
2025-10-26T13:17:09.778681,25.32,58.29,49.26,0,0,0,
2025-10-26T13:17:10.320607,25.61,60.37,49.25,0,0,0,
2025-10-26T13:17:10.780280,25.3,58.27,49.25,0,0,0,
2025-10-26T13:17:11.322802,25.57,60.28,49.24,0,0,0,
2025-10-26T13:17:11.782171,25.23,58.24,49.24,0,0,0,
2025-10-26T13:17:12.324859,25.67,60.14,49.23,0,0,0,
2025-10-26T13:17:12.786287,25.27,58.22,49.23,0,0,0,
2025-10-26T13:17:13.327677,25.71,60.3,49.22,0,0,0,
2025-10-26T13:17:13.787965,25.33,58.15,49.22,0,0,0,
2025-10-26T13:17:14.330027,25.62,60.22,49.21,0,0,0,
2025-10-26T13:17:14.789792,25.3,58.28,49.21,0,0,0,
2025-10-26T13:17:15.332775,25.55,60.34,49.2,0,0,0,
2025-10-26T13:17:15.791595,25.26,58.27,49.2,0,0,0,
2025-10-26T13:17:16.335276,25.61,60.3,49.19,0,0,0,
2025-10-26T13:17:16.795426,25.26,58.13,49.19,0,0,0,
2025-10-26T13:17:17.338341,25.59,60.09,49.18,0,0,0,
2025-10-26T13:17:17.798051,25.32,58.01,49.18,0,0,0,
2025-10-26T13:17:18.341219,25.56,60.06,49.17,0,0,0,
2025-10-26T13:17:18.799851,25.4,57.87,49.17,0,0,0,
2025-10-26T13:17:19.343635,25.63,60.24,49.16,0,0,0,
2025-10-26T13:17:19.801393,25.34,57.74,49.16,0,0,0,
2025-10-26T13:17:20.346273,25.58,60.13,49.15,0,0,0,
2025-10-26T13:17:20.802866,25.41,57.59,49.15,0,0,0,
2025-10-26T13:17:21.348504,25.66,60.01,49.14,0,0,0,
2025-10-26T13:17:21.804305,25.51,57.5,49.14,0,0,0,
2025-10-26T13:17:22.356499,25.62,60.01,49.13,0,0,0,
2025-10-26T13:17:22.830667,25.59,57.66,49.13,0,0,0,
2025-10-26T13:17:23.358674,25.66,59.95,49.12,0,0,0,
2025-10-26T13:17:23.832951,25.51,57.83,49.12,0,0,0,
2025-10-26T13:17:24.363545,25.65,59.93,49.11,0,0,0,
2025-10-26T13:17:24.835026,25.61,57.71,49.11,0,0,0,
2025-10-26T13:17:25.367160,25.75,60.09,49.1,0,0,0,
2025-10-26T13:17:25.837355,25.55,57.52,49.1,0,0,0,
2025-10-26T13:17:26.368353,25.69,59.88,49.09,0,0,0,
2025-10-26T13:17:26.840244,25.6,57.67,49.09,0,0,0,
2025-10-26T13:17:27.371927,25.69,60.01,49.08,0,0,0,
2025-10-26T13:17:27.842968,25.63,57.82,49.08,0,0,0,
2025-10-26T13:17:28.374160,25.76,60.15,49.07,0,0,0,
2025-10-26T13:17:28.844246,25.59,57.9,49.07,0,0,0,
2025-10-26T13:17:29.376705,25.76,60.1,49.06,0,0,0,
2025-10-26T13:17:29.845892,25.58,57.74,49.06,0,0,0,
2025-10-26T13:17:30.379772,25.79,60.16,49.05,0,0,0,
2025-10-26T13:17:30.847044,25.52,57.61,49.05,0,0,0,
2025-10-26T13:17:31.382269,25.78,60.15,49.04,0,0,0,
2025-10-26T13:17:31.848438,25.52,57.49,49.04,0,0,0,
2025-10-26T13:17:32.385283,25.79,60.21,49.03,0,0,0,
2025-10-26T13:17:32.849882,25.49,57.55,49.03,0,0,0,
2025-10-26T13:17:33.386784,25.79,60.21,49.02,0,0,0,
2025-10-26T13:17:33.851486,25.48,57.63,49.02,0,0,0,
2025-10-26T13:17:34.388219,25.87,60.29,49.01,0,0,0,
2025-10-26T13:17:34.855064,25.56,57.68,49.01,0,0,0,
2025-10-26T13:17:35.390187,25.79,60.31,49.0,0,0,0,
2025-10-26T13:17:35.857752,25.64,57.75,49.0,0,0,0,
2025-10-26T13:17:36.391831,25.87,60.31,48.99,0,0,0,
2025-10-26T13:17:36.861544,25.71,57.78,48.99,0,0,0,
2025-10-26T13:17:37.395032,25.82,60.14,48.98,0,0,0,
2025-10-26T13:17:37.863677,25.79,57.9,48.98,0,0,0,
2025-10-26T13:17:38.397645,25.8,60.12,48.97,0,0,0,
2025-10-26T13:17:38.866919,25.73,57.86,48.97,0,0,0,
2025-10-26T13:17:39.401815,25.81,60.17,48.96,0,0,0,
2025-10-26T13:17:39.869652,25.83,57.97,48.96,0,0,0,
2025-10-26T13:17:40.404895,25.84,60.05,48.95,0,0,0,
2025-10-26T13:17:40.872687,25.77,58.02,48.95,0,0,0,
2025-10-26T13:17:41.408287,25.81,59.95,48.94,0,0,0,
2025-10-26T13:17:41.876386,25.69,57.85,48.94,0,0,0,
2025-10-26T13:17:42.411135,25.88,60.06,48.93,0,0,0,
2025-10-26T13:17:42.878820,25.76,57.97,48.93,0,0,0,
2025-10-26T13:17:43.413625,25.86,60.08,48.92,0,0,0,
2025-10-26T13:17:43.880299,25.8,57.94,48.92,0,0,0,
2025-10-26T13:17:44.416340,25.84,59.91,48.91,0,0,0,
2025-10-26T13:17:44.882068,25.74,58.04,48.91,0,0,0,
2025-10-26T13:17:45.417355,25.87,59.75,48.9,0,0,0,
2025-10-26T13:17:45.883901,25.76,58.12,48.9,0,0,0,
2025-10-26T13:17:46.418242,25.87,59.88,48.89,0,0,0,
2025-10-26T13:17:46.888073,25.7,58.07,48.89,0,0,0,
2025-10-26T13:17:47.419545,25.82,59.7,48.88,0,0,0,
2025-10-26T13:17:47.890064,25.65,58.09,48.88,0,0,0,
2025-10-26T13:17:48.422464,25.86,59.51,48.87,0,0,0,
2025-10-26T13:17:48.896322,25.64,58.22,48.87,0,0,0,
2025-10-26T13:17:49.427137,25.82,59.66,48.86,0,0,0,
2025-10-26T13:17:49.905916,25.64,58.34,48.86,0,0,0,
2025-10-26T13:17:50.429913,25.89,59.59,48.85,0,0,0,
2025-10-26T13:17:50.908524,25.68,58.29,48.85,0,0,0,
2025-10-26T13:17:51.435091,25.95,59.6,48.84,0,0,0,
2025-10-26T13:17:51.910648,25.66,58.27,48.84,0,0,0,
2025-10-26T13:17:52.437795,25.94,59.48,48.83,0,0,0,
2025-10-26T13:17:52.912492,25.59,58.16,48.83,0,0,0,
2025-10-26T13:17:53.440531,25.88,59.28,48.82,0,0,0,
2025-10-26T13:17:53.913856,25.59,58.14,48.82,0,0,0,
2025-10-26T13:17:54.442568,25.85,59.27,48.81,0,0,0,
2025-10-26T13:17:54.915026,25.5,58.07,48.81,0,0,0,
2025-10-26T13:17:55.447273,25.89,59.17,48.8,0,0,0,
2025-10-26T13:17:55.916550,25.42,58.04,48.8,0,0,0,
2025-10-26T13:17:56.452676,25.98,59.13,48.79,0,0,0,
2025-10-26T13:17:56.918628,25.35,57.88,48.79,0,0,0,
2025-10-26T13:17:57.454811,26.07,59.0,48.78,0,0,0,
2025-10-26T13:17:57.922575,25.39,57.9,48.78,0,0,0,
2025-10-26T13:17:58.457500,26.13,58.78,48.77,0,0,0,
2025-10-26T13:17:58.924470,25.37,57.87,48.77,0,0,0,
2025-10-26T13:17:59.460609,26.12,58.93,48.76,0,0,0,
2025-10-26T13:17:59.929850,25.28,57.96,48.76,0,0,0,
2025-10-26T13:18:00.466604,26.14,59.08,48.75,0,0,0,
2025-10-26T13:18:00.932942,25.37,58.06,48.75,0,0,0,
2025-10-26T13:18:01.468654,26.06,58.99,48.74,0,0,0,
2025-10-26T13:18:01.936944,25.37,58.14,48.74,0,0,0,
2025-10-26T13:18:02.470830,26.13,59.0,48.73,0,0,0,
2025-10-26T13:18:02.938458,25.27,58.13,48.73,0,0,0,
2025-10-26T13:18:03.472668,26.21,58.81,48.72,0,0,0,
2025-10-26T13:18:03.939740,25.25,58.1,48.72,0,0,0,
2025-10-26T13:18:04.474513,26.13,58.75,48.71,0,0,0,
2025-10-26T13:18:04.941304,25.29,58.2,48.71,0,0,0,
2025-10-26T13:18:05.475938,26.08,58.71,48.7,0,0,0,
2025-10-26T13:18:05.944478,25.25,58.07,48.7,0,0,0,
2025-10-26T13:18:06.478240,26.09,58.53,48.69,0,0,0,
2025-10-26T13:18:06.948448,25.26,57.95,48.69,0,0,0,
2025-10-26T13:18:07.480505,26.01,58.64,48.68,0,0,0,
2025-10-26T13:18:07.951760,25.35,58.05,48.68,0,0,0,
2025-10-26T13:18:08.482212,26.0,58.68,48.67,0,0,0,
2025-10-26T13:18:08.953219,25.44,57.94,48.67,0,0,0,
2025-10-26T13:18:09.484306,26.0,58.67,48.66,0,0,0,
2025-10-26T13:18:09.954807,25.49,57.89,48.66,0,0,0,
2025-10-26T13:18:10.487452,25.97,58.63,48.65,0,0,0,
2025-10-26T13:18:10.958053,25.49,58.08,48.65,0,0,0,
2025-10-26T13:18:11.495516,25.88,58.54,48.64,0,0,0,
2025-10-26T13:18:11.959674,25.56,58.27,48.64,0,0,0,
2025-10-26T13:18:12.497645,25.8,58.36,48.63,0,0,0,
2025-10-26T13:18:12.962982,25.48,58.38,48.63,0,0,0,
2025-10-26T13:18:13.500367,25.87,58.31,48.62,0,0,0,
2025-10-26T13:18:13.964451,25.55,58.43,48.62,0,0,0,
2025-10-26T13:18:14.506118,25.9,58.27,48.61,0,0,0,
2025-10-26T13:18:14.967818,25.57,58.51,48.61,0,0,0,
2025-10-26T13:18:15.508690,25.86,58.4,48.6,0,0,0,
2025-10-26T13:18:15.971362,25.59,58.66,48.6,0,0,0,
2025-10-26T13:18:16.510221,25.96,58.21,48.59,0,0,0,
2025-10-26T13:18:16.976175,25.55,58.63,48.59,0,0,0,
2025-10-26T13:18:17.512168,25.91,58.22,48.58,0,0,0,
2025-10-26T13:18:17.980292,25.58,58.58,48.58,0,0,0,
2025-10-26T13:18:18.514806,25.96,58.25,48.57,0,0,0,
2025-10-26T13:18:18.984706,25.54,58.76,48.57,0,0,0,
2025-10-26T13:18:19.517424,25.95,58.27,48.56,0,0,0,
2025-10-26T13:18:19.986356,25.46,58.66,48.56,0,0,0,
2025-10-26T13:18:20.520559,25.94,58.19,48.55,0,0,0,
2025-10-26T13:18:20.987689,25.48,58.61,48.55,0,0,0,
2025-10-26T13:18:21.522914,25.93,58.15,48.54,0,0,0,
2025-10-26T13:18:21.989414,25.41,58.54,48.54,0,0,0,
2025-10-26T13:18:22.524538,25.99,58.28,48.53,0,0,0,
2025-10-26T13:18:22.990702,25.37,58.42,48.53,0,0,0,
2025-10-26T13:18:23.526251,26.06,58.14,48.52,0,0,0,
2025-10-26T13:18:23.993222,25.37,58.4,48.52,0,0,0,
2025-10-26T13:18:24.527961,26.08,58.18,48.51,0,0,0,
2025-10-26T13:18:24.996384,25.38,58.27,48.51,0,0,0,
2025-10-26T13:18:25.529592,25.98,58.17,48.5,0,0,0,
2025-10-26T13:18:25.998552,25.44,58.19,48.5,0,0,0,
2025-10-26T13:18:26.532337,25.98,58.3,48.49,0,0,0,
2025-10-26T13:20:43.859116,24.92,60.01,49.99,0,0,0,
2025-10-26T13:20:44.263069,25.05,59.95,49.99,0,0,0,
2025-10-26T13:20:44.860925,24.82,60.11,49.98,0,0,0,
2025-10-26T13:20:45.265216,24.97,59.91,49.98,0,0,0,
2025-10-26T13:20:45.862855,24.84,60.12,49.97,0,0,0,
2025-10-26T13:20:46.278023,25.06,59.77,49.97,0,0,0,
2025-10-26T13:20:46.864334,24.78,60.09,49.96,0,0,0,
2025-10-26T13:20:47.326212,25.15,59.94,49.96,0,0,0,
2025-10-26T13:20:47.866121,24.85,60.27,49.95,0,0,0,
2025-10-26T13:20:48.328277,25.08,59.81,49.95,0,0,0,
2025-10-26T13:20:48.870544,24.77,60.44,49.94,0,0,0,
2025-10-26T13:20:49.332125,25.08,59.83,49.94,0,0,0,
2025-10-26T13:20:49.871810,24.73,60.34,49.93,0,0,0,
2025-10-26T13:20:50.341139,25.11,59.9,49.93,0,0,0,
2025-10-26T13:20:50.873234,24.8,60.41,49.92,0,0,0,
2025-10-26T13:20:51.344088,25.17,59.99,49.92,0,0,0,
2025-10-26T13:20:51.875216,24.76,60.26,49.91,0,0,0,
2025-10-26T13:20:52.347159,25.08,59.96,49.91,0,0,0,
2025-10-26T13:20:52.878996,24.83,60.35,49.9,0,0,0,
2025-10-26T13:20:53.351341,25.0,59.8,49.9,0,0,0,
2025-10-26T13:20:53.885774,24.8,60.39,49.89,0,0,0,
2025-10-26T13:20:54.352792,25.0,59.81,49.89,0,0,0,
2025-10-26T13:20:54.888814,24.88,60.29,49.88,0,0,0,
2025-10-26T13:20:55.356564,24.92,60.0,49.88,0,0,0,
2025-10-26T13:20:55.890915,24.95,60.14,49.87,0,0,0,
2025-10-26T13:20:56.359294,24.93,60.08,49.87,0,0,0,
2025-10-26T13:20:56.894632,24.85,60.18,49.86,0,0,0,
2025-10-26T13:20:57.360644,24.91,60.05,49.86,0,0,0,
2025-10-26T13:20:57.896933,24.92,60.0,49.85,0,0,0,
2025-10-26T13:20:58.362570,24.95,60.05,49.85,0,0,0,
2025-10-26T13:20:58.898717,25.0,60.13,49.84,0,0,0,
2025-10-26T13:20:59.365305,24.99,60.16,49.84,0,0,0,
2025-10-26T13:20:59.900403,25.06,60.14,49.83,0,0,0,
2025-10-26T13:21:00.366781,25.04,60.07,49.83,0,0,0,
2025-10-26T13:21:00.902111,24.97,60.28,49.82,0,0,0,
2025-10-26T13:21:01.368608,25.03,59.94,49.82,0,0,0,
2025-10-26T13:21:01.906336,24.87,60.3,49.81,0,0,0,
2025-10-26T13:21:02.370438,24.96,60.07,49.81,0,0,0,
2025-10-26T13:21:02.915400,24.82,60.2,49.8,0,0,0,
2025-10-26T13:21:03.372317,24.98,60.04,49.8,0,0,0,
2025-10-26T13:21:03.916797,24.75,60.23,49.79,0,0,0,
2025-10-26T13:21:04.373794,24.96,60.15,49.79,0,0,0,
2025-10-26T13:21:04.918556,24.66,60.04,49.78,0,0,0,
2025-10-26T13:21:05.374750,24.96,59.98,49.78,0,0,0,
2025-10-26T13:21:05.919845,24.66,60.05,49.77,0,0,0,
2025-10-26T13:21:06.375886,24.97,59.92,49.77,0,0,0,
2025-10-26T13:21:06.922969,24.65,60.04,49.76,0,0,0,
2025-10-26T13:21:07.377868,24.97,60.01,49.76,0,0,0,
2025-10-26T13:21:07.925121,24.56,59.88,49.75,0,0,0,
2025-10-26T13:21:08.397863,24.89,59.99,49.75,0,0,0,
2025-10-26T13:21:08.927603,24.52,59.84,49.74,0,0,0,
2025-10-26T13:21:09.401098,24.96,60.15,49.74,0,0,0,
2025-10-26T13:21:09.929100,24.44,59.9,49.73,0,0,0,
2025-10-26T13:21:10.402595,25.0,60.26,49.73,0,0,0,
2025-10-26T13:21:10.930774,24.49,59.9,49.72,0,0,0,
2025-10-26T13:21:11.404111,25.07,60.09,49.72,0,0,0,
2025-10-26T13:21:11.932026,24.54,59.72,49.71,0,0,0,
2025-10-26T13:21:12.406249,24.98,60.08,49.71,0,0,0,
2025-10-26T13:21:12.933241,24.62,59.73,49.7,0,0,0,
2025-10-26T13:21:13.408964,24.89,60.13,49.7,0,0,0,
2025-10-26T13:21:13.934589,24.58,59.87,49.69,0,0,0,
2025-10-26T13:21:14.411675,24.79,60.11,49.69,0,0,0,
2025-10-26T13:21:14.936270,24.58,59.72,49.68,0,0,0,
2025-10-26T13:21:15.412847,24.77,60.14,49.68,0,0,0,
2025-10-26T13:21:15.938606,24.64,59.6,49.67,0,0,0,
2025-10-26T13:21:16.413846,24.77,59.96,49.67,0,0,0,
2025-10-26T13:21:16.941966,24.59,59.65,49.66,0,0,0,
2025-10-26T13:21:17.415162,24.79,59.8,49.66,0,0,0,
